id,country,Country,city,institution,cond,nodropoff,rejection,response,responsetime
12885,8,"Czech Republic",158,3,1,0,0,0,
12886,8,"Czech Republic",158,4,0,0,0,100,238.55389
12887,8,"Czech Republic",158,4,0,0,0,0,
12888,8,"Czech Republic",158,4,0,0,0,0,
12889,8,"Czech Republic",158,4,0,0,0,100,8.6202774
12890,8,"Czech Republic",158,4,0,0,0,0,
12891,8,"Czech Republic",158,4,0,0,0,100,4.4702778
12892,8,"Czech Republic",158,4,0,0,0,100,.32027778
12893,8,"Czech Republic",158,4,1,0,0,0,
12894,8,"Czech Republic",158,4,1,0,0,0,
12895,8,"Czech Republic",158,4,1,0,0,100,2.8044446
12896,8,"Czech Republic",158,4,1,0,0,0,
12897,8,"Czech Republic",158,4,1,0,0,0,
12898,8,"Czech Republic",158,4,1,0,0,0,
12899,8,"Czech Republic",158,4,1,0,0,100,16.470833
12900,8,"Czech Republic",158,5,0,0,0,100,.17027777
12901,8,"Czech Republic",158,5,0,0,0,100,.50444442
12902,8,"Czech Republic",158,5,0,0,0,100,.10305556
12903,8,"Czech Republic",158,5,0,0,0,100,.10388889
12904,8,"Czech Republic",158,5,0,0,0,0,
12905,8,"Czech Republic",158,5,0,0,0,100,.15361111
12906,8,"Czech Republic",158,5,1,0,0,100,1.5858333
12907,8,"Czech Republic",158,5,1,0,0,100,.38583332
12908,8,"Czech Republic",158,5,1,0,0,100,17.870277
12909,8,"Czech Republic",158,5,1,0,0,100,2.3705556
12910,8,"Czech Republic",158,5,1,0,0,100,1.8038889
12911,8,"Czech Republic",158,5,1,0,0,100,.70416665
12912,8,"Czech Republic",168,1,0,0,0,100,.20361111
12913,8,"Czech Republic",168,1,0,0,0,100,.10416666
12914,8,"Czech Republic",168,1,0,0,0,100,.25361112
12915,8,"Czech Republic",168,1,0,0,0,100,.30388889
12916,8,"Czech Republic",168,1,0,0,0,100,.30250001
12917,8,"Czech Republic",168,1,1,0,0,100,.33694443
12918,8,"Czech Republic",168,1,1,0,0,100,3.3858333
12919,8,"Czech Republic",168,1,1,0,0,100,.20388889
12920,8,"Czech Republic",168,1,1,0,0,0,
12920,8,"Czech Republic",168,1,1,1,100,,
12921,8,"Czech Republic",168,1,1,0,0,100,.47055554
12922,8,"Czech Republic",168,2,0,0,0,100,.63583332
12923,8,"Czech Republic",168,2,0,0,0,100,.23694444
12924,8,"Czech Republic",168,2,0,0,0,100,1.0538889
12925,8,"Czech Republic",168,2,0,0,0,100,.13666667
12926,8,"Czech Republic",168,2,0,0,0,100,2.1025
12927,8,"Czech Republic",168,2,1,0,0,100,.58694446
12928,8,"Czech Republic",168,2,1,0,0,100,.27027777
12929,8,"Czech Republic",168,2,1,0,0,100,8.7705555
12930,8,"Czech Republic",168,2,1,0,0,100,.13583334
12931,8,"Czech Republic",168,2,1,0,0,100,.17027777
12932,8,"Czech Republic",168,2,1,0,0,100,.73694444
12933,8,"Czech Republic",168,3,0,0,0,100,4.5191665
12934,8,"Czech Republic",168,3,0,0,0,100,.13583334
12935,8,"Czech Republic",168,3,0,0,0,100,.15361111
12936,8,"Czech Republic",168,3,0,0,0,0,
12937,8,"Czech Republic",168,3,0,0,0,100,.069166668
12938,8,"Czech Republic",168,3,0,0,0,0,
12939,8,"Czech Republic",168,3,1,0,0,100,2.3858333
12940,8,"Czech Republic",168,3,1,0,0,100,.40361112
12941,8,"Czech Republic",168,3,1,0,0,100,10.120277
12942,8,"Czech Republic",168,3,1,0,0,100,.17055556
12943,8,"Czech Republic",168,3,1,0,0,100,.17027777
12944,8,"Czech Republic",168,4,0,0,0,0,
12945,8,"Czech Republic",168,4,0,0,0,0,
12946,8,"Czech Republic",168,4,0,0,0,0,
12947,8,"Czech Republic",168,4,0,0,0,0,
12948,8,"Czech Republic",168,4,1,0,0,100,7.3358335
12949,8,"Czech Republic",168,4,1,0,0,100,25.920279
12950,8,"Czech Republic",168,4,1,0,0,0,
12951,8,"Czech Republic",168,4,1,0,0,0,
12952,8,"Czech Republic",168,4,1,0,0,100,.2025
12953,8,"Czech Republic",168,5,0,0,0,0,
12954,8,"Czech Republic",168,5,0,0,0,0,
12955,8,"Czech Republic",168,5,0,0,0,100,.82027775
12956,8,"Czech Republic",168,5,0,0,0,0,
12930,8,"Czech Republic",168,5,1,1,100,,
12957,8,"Czech Republic",168,5,1,0,0,100,1.3708333
12957,8,"Czech Republic",168,5,1,1,100,,
12958,8,"Czech Republic",168,5,1,0,0,100,.18694444
12959,8,"Czech Republic",168,5,1,0,0,100,41.135834
12960,8,"Czech Republic",168,5,1,0,0,100,238.12056
12961,8,"Czech Republic",173,1,0,0,0,100,2.7694445
12962,8,"Czech Republic",173,1,0,0,0,100,.18583333
12963,8,"Czech Republic",173,1,0,0,0,100,.15361111
12964,8,"Czech Republic",173,1,0,0,0,0,
12965,8,"Czech Republic",173,1,0,0,0,0,
12966,8,"Czech Republic",173,1,0,0,0,0,
12967,8,"Czech Republic",173,1,0,0,0,100,.12
12967,8,"Czech Republic",173,1,0,1,100,,
12968,8,"Czech Republic",173,1,0,0,0,100,.65361112
12969,8,"Czech Republic",173,1,0,0,0,100,312.60361
12970,8,"Czech Republic",173,1,0,0,0,100,.83694446
12971,8,"Czech Republic",173,1,0,0,0,0,
12972,8,"Czech Republic",173,1,0,0,0,100,42.753887
12973,8,"Czech Republic",173,1,0,0,0,0,
12974,8,"Czech Republic",173,1,1,1,100,,
12974,8,"Czech Republic",173,1,1,0,0,0,
12975,8,"Czech Republic",173,1,1,0,0,100,.16916667
12976,8,"Czech Republic",173,1,1,0,0,100,.085833333
12977,8,"Czech Republic",173,1,1,0,0,100,24.502777
12978,8,"Czech Republic",173,1,1,0,0,100,.2025
12979,8,"Czech Republic",173,1,1,0,0,100,.035
12980,8,"Czech Republic",173,1,1,0,0,100,.10166667
12981,8,"Czech Republic",173,1,1,0,0,100,.085833333
12982,8,"Czech Republic",173,1,1,0,0,100,.085833333
12983,8,"Czech Republic",173,1,1,0,0,0,
12984,8,"Czech Republic",173,1,1,0,0,100,.95361114
12985,8,"Czech Republic",173,1,1,0,0,0,
12986,8,"Czech Republic",173,1,1,0,0,100,66.952499
12986,8,"Czech Republic",173,1,1,1,100,,
12987,8,"Czech Republic",173,2,0,0,0,100,.3036111
12988,8,"Czech Republic",173,2,0,0,0,0,
12989,8,"Czech Republic",173,2,0,0,0,100,25.519167
12990,8,"Czech Republic",173,2,0,0,0,100,.70333332
12991,8,"Czech Republic",173,2,0,1,100,,
12991,8,"Czech Republic",173,2,0,0,0,100,.18583333
12992,8,"Czech Republic",173,2,0,0,0,100,.18611111
12993,8,"Czech Republic",173,2,0,0,0,0,
12994,8,"Czech Republic",173,2,0,0,0,0,
12995,8,"Czech Republic",173,2,0,0,0,100,1.7358333
12996,8,"Czech Republic",173,2,0,0,0,100,.28583333
12997,8,"Czech Republic",173,2,0,0,0,100,7.8525
12998,8,"Czech Republic",173,2,0,0,0,0,
12999,8,"Czech Republic",173,2,0,0,0,0,
13000,8,"Czech Republic",173,2,0,0,0,100,2.386111
13001,8,"Czech Republic",173,2,1,0,0,100,4.0536113
13002,8,"Czech Republic",173,2,1,0,0,100,.18583333
13003,8,"Czech Republic",173,2,1,0,0,100,.18583333
13004,8,"Czech Republic",173,2,1,0,0,100,.20333333
13005,8,"Czech Republic",173,2,1,0,0,100,19.984722
13006,8,"Czech Republic",173,2,1,1,100,,
13006,8,"Czech Republic",173,2,1,0,0,100,.5202778
13007,8,"Czech Republic",173,2,1,0,0,100,1.1038889
13008,8,"Czech Republic",173,2,1,0,0,0,
13009,8,"Czech Republic",173,2,1,0,0,100,.41916665
13010,8,"Czech Republic",173,2,1,0,0,100,.3036111
13011,8,"Czech Republic",173,2,1,0,0,0,
13012,8,"Czech Republic",173,2,1,0,0,100,.28583333
13013,8,"Czech Republic",173,2,1,0,0,100,.13500001
13014,8,"Czech Republic",173,2,1,0,0,100,3.3202777
13015,8,"Czech Republic",173,3,0,0,0,0,
13016,8,"Czech Republic",173,3,0,0,0,100,25.020277
13017,8,"Czech Republic",173,3,0,1,100,,
13017,8,"Czech Republic",173,3,0,0,0,0,
13018,8,"Czech Republic",173,3,0,0,0,100,.28583333
13019,8,"Czech Republic",173,3,0,0,0,0,
13020,8,"Czech Republic",173,3,0,0,0,100,.11916666
13021,8,"Czech Republic",173,3,0,0,0,0,
13022,8,"Czech Republic",173,3,0,0,0,100,.18583333
13023,8,"Czech Republic",173,3,0,0,0,100,.13500001
13024,8,"Czech Republic",173,3,0,0,0,0,
13025,8,"Czech Republic",173,3,0,0,0,0,
13026,8,"Czech Republic",173,3,0,0,0,100,.17
13027,8,"Czech Republic",173,3,0,0,0,100,.86944443
13028,8,"Czech Republic",173,3,0,0,0,0,
13029,8,"Czech Republic",173,3,0,0,0,0,
13030,8,"Czech Republic",173,3,0,0,0,100,.53694445
13031,8,"Czech Republic",173,3,1,0,0,100,.25361112
13032,8,"Czech Republic",173,3,1,0,0,100,.13694444
13033,8,"Czech Republic",173,3,1,0,0,100,.67027777
13034,8,"Czech Republic",173,3,1,0,0,100,.13694444
13035,8,"Czech Republic",173,3,1,0,0,0,
13036,8,"Czech Republic",173,3,1,0,0,100,.45361111
13037,8,"Czech Republic",173,3,1,0,0,100,.13583334
13038,8,"Czech Republic",173,3,1,0,0,100,.3361111
13039,8,"Czech Republic",173,3,1,0,0,100,.7027778
13040,8,"Czech Republic",173,3,1,0,0,100,1.5530555
13041,8,"Czech Republic",173,3,1,0,0,100,.1025
13042,8,"Czech Republic",173,3,1,0,0,100,1.0027778
13043,8,"Czech Republic",173,3,1,0,0,100,.11944444
13025,8,"Czech Republic",173,4,0,1,100,,
13044,8,"Czech Republic",173,4,0,0,0,0,
13045,8,"Czech Republic",173,4,0,0,0,0,
13046,8,"Czech Republic",173,4,0,0,0,0,
13047,8,"Czech Republic",173,4,0,0,0,0,
13048,8,"Czech Republic",173,4,0,0,0,0,
13049,8,"Czech Republic",173,4,0,0,0,0,
13050,8,"Czech Republic",173,4,0,0,0,100,25.886944
13051,8,"Czech Republic",173,4,0,0,0,100,19.519167
13081,8,"Czech Republic",173,4,0,1,100,,
13052,8,"Czech Republic",173,4,1,0,0,100,.13694444
13053,8,"Czech Republic",173,4,1,0,0,100,.50361109
13054,8,"Czech Republic",173,4,1,0,0,100,110.83611
13055,8,"Czech Republic",173,4,1,0,0,0,
13056,8,"Czech Republic",173,4,1,0,0,0,
13057,8,"Czech Republic",173,4,1,0,0,100,.31916666
13058,8,"Czech Republic",173,4,1,0,0,0,
13059,8,"Czech Republic",173,4,1,0,0,0,
13060,8,"Czech Republic",173,4,1,0,0,0,
13061,8,"Czech Republic",173,4,1,0,0,100,.20333333
13062,8,"Czech Republic",173,4,1,0,0,100,.13694444
13063,8,"Czech Republic",173,4,1,0,0,0,
13064,8,"Czech Republic",173,4,1,0,0,0,
13065,8,"Czech Republic",173,4,1,0,0,100,.70361114
13066,8,"Czech Republic",173,5,0,0,0,0,
13067,8,"Czech Republic",173,5,0,0,0,100,.5202778
13068,8,"Czech Republic",173,5,0,0,0,0,
13069,8,"Czech Republic",173,5,0,0,0,100,14.453611
13070,8,"Czech Republic",173,5,0,0,0,0,
13071,8,"Czech Republic",173,5,0,0,0,0,
13072,8,"Czech Republic",173,5,0,0,0,0,
13073,8,"Czech Republic",173,5,0,0,0,0,
13074,8,"Czech Republic",173,5,0,0,0,0,
13075,8,"Czech Republic",173,5,0,0,0,0,
13076,8,"Czech Republic",173,5,0,0,0,100,.18694444
13077,8,"Czech Republic",173,5,0,0,0,100,.2525
13078,8,"Czech Republic",173,5,0,0,0,100,.16944444
13079,8,"Czech Republic",173,5,0,0,0,0,
13080,8,"Czech Republic",173,5,0,0,0,100,.50333333
13081,8,"Czech Republic",173,5,0,0,0,0,
13082,8,"Czech Republic",173,5,1,0,0,0,
13083,8,"Czech Republic",173,5,1,0,0,100,.85277778
13084,8,"Czech Republic",173,5,1,0,0,100,.1025
13085,8,"Czech Republic",173,5,1,0,0,100,.23583333
13086,8,"Czech Republic",173,5,1,1,100,,
13086,8,"Czech Republic",173,5,1,0,0,0,
13087,8,"Czech Republic",173,5,1,0,0,100,.18611111
13088,8,"Czech Republic",173,5,1,0,0,100,.23694444
13089,8,"Czech Republic",173,5,1,0,0,100,.66944444
13090,8,"Czech Republic",173,5,1,0,0,0,
13091,8,"Czech Republic",173,5,1,0,0,100,.20416667
13092,8,"Czech Republic",173,5,1,0,0,100,.053611111
13093,8,"Czech Republic",173,5,1,0,0,100,65.21917
13094,8,"Czech Republic",173,5,1,0,0,100,.086111113
13095,9,"Denmark",2,1,0,0,0,100,.83749998
13096,9,"Denmark",2,1,0,0,0,100,.4375
13097,9,"Denmark",2,1,0,0,0,100,.48694444
13098,9,"Denmark",2,1,0,0,0,100,.13944444
13099,9,"Denmark",2,1,0,0,0,100,.13916667
13100,9,"Denmark",2,1,1,0,0,100,.20305556
13101,9,"Denmark",2,1,1,0,0,100,4.603611
13102,9,"Denmark",2,1,1,0,0,100,.0036111111
13103,9,"Denmark",2,1,1,0,0,100,.93638891
13104,9,"Denmark",2,2,0,0,0,100,18.688334
13105,9,"Denmark",2,2,0,0,0,100,.76999998
13106,9,"Denmark",2,2,0,0,0,100,.78638887
13107,9,"Denmark",2,2,0,0,0,100,.40555555
13108,9,"Denmark",2,2,0,0,0,100,2.053611
13109,9,"Denmark",2,2,1,0,0,100,.087777779
13110,9,"Denmark",2,2,1,0,0,100,.33805555
13111,9,"Denmark",2,2,1,0,0,100,.87166667
13112,9,"Denmark",2,2,1,0,0,100,313.85556
13113,9,"Denmark",2,3,0,0,0,100,.1538889
13114,9,"Denmark",2,3,0,0,0,100,4.7883334
13115,9,"Denmark",2,3,0,0,0,100,.27222222
13116,9,"Denmark",2,3,0,0,0,0,
13117,9,"Denmark",2,3,0,0,0,100,.30305555
13118,9,"Denmark",2,3,1,0,0,0,
13119,9,"Denmark",2,3,1,0,0,100,3.4547222
13120,9,"Denmark",2,3,1,0,0,100,1.1713889
13121,9,"Denmark",2,3,1,0,0,100,.73694444
13122,9,"Denmark",2,3,1,0,0,100,19.771944
13123,9,"Denmark",2,4,0,0,0,100,.83694446
13124,9,"Denmark",2,4,0,0,0,0,
13125,9,"Denmark",2,4,1,0,0,100,.12194444
13126,9,"Denmark",2,4,1,0,0,0,
13127,9,"Denmark",2,5,0,0,0,100,1.2386111
13128,9,"Denmark",2,5,0,0,0,100,.13694444
13129,9,"Denmark",2,5,0,0,0,100,.07
13130,9,"Denmark",2,5,0,0,0,100,.98638886
13131,9,"Denmark",2,5,1,0,0,100,.070555553
13132,9,"Denmark",2,5,1,0,0,100,27.138056
13133,9,"Denmark",2,5,1,0,0,100,.12277777
13134,9,"Denmark",2,5,1,0,0,100,.16944444
13135,9,"Denmark",2,5,1,0,0,100,24.706667
13136,9,"Denmark",2,5,1,0,0,100,.25333333
13137,9,"Denmark",3,1,0,0,0,100,.088055559
13138,9,"Denmark",3,1,0,0,0,100,.20527777
13139,9,"Denmark",3,1,0,0,0,100,.41999999
13140,9,"Denmark",3,1,0,0,0,100,.1875
13141,9,"Denmark",3,1,0,0,0,0,
13142,9,"Denmark",3,1,0,0,0,0,
13143,9,"Denmark",3,1,0,0,0,100,.22083333
13144,9,"Denmark",3,1,0,0,0,100,2.3033333
13145,9,"Denmark",3,1,0,0,0,100,19.205
13146,9,"Denmark",3,1,0,0,0,100,.36972222
13147,9,"Denmark",3,1,0,0,0,100,.52111113
13148,9,"Denmark",3,1,1,0,0,100,3.77
13149,9,"Denmark",3,1,1,0,0,100,.15305555
13150,9,"Denmark",3,1,1,0,0,100,.23666666
13151,9,"Denmark",3,1,1,0,0,0,
13152,9,"Denmark",3,1,1,0,0,100,.10333333
13153,9,"Denmark",3,1,1,0,0,100,.071111113
13154,9,"Denmark",3,1,1,0,0,100,.2863889
13155,9,"Denmark",3,1,1,0,0,100,.070833333
13156,9,"Denmark",3,1,1,0,0,100,.10305556
13157,9,"Denmark",3,1,1,0,0,0,
13158,9,"Denmark",3,2,0,0,0,100,1.4044445
13159,9,"Denmark",3,2,0,0,0,100,311.42194
13160,9,"Denmark",3,2,0,0,0,100,280.88806
13161,9,"Denmark",3,2,0,0,0,100,24.305
13162,9,"Denmark",3,2,0,0,0,100,.62
13163,9,"Denmark",3,2,0,0,0,100,625.41998
13164,9,"Denmark",3,2,0,0,0,100,.3863889
13165,9,"Denmark",3,2,0,0,0,100,.35333332
13166,9,"Denmark",3,2,1,0,0,100,1.8697222
13167,9,"Denmark",3,2,1,0,0,100,.23805556
13168,9,"Denmark",3,2,1,0,0,100,.98638886
13169,9,"Denmark",3,2,1,0,0,100,11.270555
13170,9,"Denmark",3,2,1,0,0,100,.055277776
13171,9,"Denmark",3,2,1,0,0,100,.12222222
13172,9,"Denmark",3,2,1,0,0,0,
13173,9,"Denmark",3,2,1,0,0,100,.27027777
13174,9,"Denmark",3,2,1,0,0,100,.12138889
13175,9,"Denmark",3,3,0,0,0,0,
13176,9,"Denmark",3,3,0,0,0,0,
13177,9,"Denmark",3,3,0,0,0,0,
13178,9,"Denmark",3,3,0,0,0,100,.07
13179,9,"Denmark",3,3,0,0,0,100,34.688332
13180,9,"Denmark",3,3,0,0,0,100,1.7725
13181,9,"Denmark",3,3,0,0,0,100,.056666669
13182,9,"Denmark",3,3,0,0,0,0,
13183,9,"Denmark",3,3,1,0,0,100,245.82167
13184,9,"Denmark",3,3,1,0,0,0,
13185,9,"Denmark",3,3,1,0,0,100,.505
13186,9,"Denmark",3,3,1,0,0,100,.18805556
13187,9,"Denmark",3,3,1,0,0,100,11.321111
13188,9,"Denmark",3,3,1,0,0,0,
13189,9,"Denmark",3,4,0,0,0,100,96.153893
13190,9,"Denmark",3,4,1,0,0,0,
13191,9,"Denmark",3,4,1,0,0,100,22.086666
13192,9,"Denmark",3,5,0,0,0,100,18.270834
13193,9,"Denmark",3,5,0,0,0,0,
13194,9,"Denmark",3,5,0,0,0,0,
13195,9,"Denmark",3,5,0,0,0,100,.65499997
13196,9,"Denmark",3,5,1,0,0,100,.60444444
13197,9,"Denmark",3,5,1,0,0,100,1.2877778
13198,9,"Denmark",3,5,1,0,0,100,.13833334
13199,9,"Denmark",3,5,1,0,0,100,.505
13200,9,"Denmark",3,5,1,0,0,100,.10444444
13201,9,"Denmark",101,1,0,0,0,0,
13202,9,"Denmark",101,1,0,0,0,100,23.288334
13203,9,"Denmark",101,1,0,0,0,100,19.6875
13204,9,"Denmark",101,1,0,0,0,0,
13205,9,"Denmark",101,1,0,0,0,100,.13666667
13206,9,"Denmark",101,1,0,0,0,100,2.5391667
13207,9,"Denmark",101,1,0,0,0,100,2.7363889
13208,9,"Denmark",101,1,0,0,0,0,
13209,9,"Denmark",101,1,0,0,0,100,.15361111
13210,9,"Denmark",101,1,0,0,0,100,1.8049999
13211,9,"Denmark",101,1,0,0,0,100,1.1552777
13212,9,"Denmark",101,1,0,0,0,0,
13213,9,"Denmark",101,1,0,0,0,0,
13214,9,"Denmark",101,1,0,0,0,100,.15277778
13215,9,"Denmark",101,1,0,0,0,100,66.553337
13216,9,"Denmark",101,1,1,0,0,100,.12
13217,9,"Denmark",101,1,1,0,0,100,.10333333
13218,9,"Denmark",101,1,1,0,0,100,.41944444
13219,9,"Denmark",101,1,1,0,0,100,.13666667
13220,9,"Denmark",101,1,1,0,0,100,.086666666
13221,9,"Denmark",101,1,1,0,0,100,.12166667
13222,9,"Denmark",101,1,1,0,0,0,
13223,9,"Denmark",101,1,1,0,0,0,
13224,9,"Denmark",101,1,1,0,0,0,
13225,9,"Denmark",101,1,1,0,0,100,.088611111
13226,9,"Denmark",101,1,1,0,0,100,.15472223
13227,9,"Denmark",101,2,0,0,0,0,
13228,9,"Denmark",101,2,0,0,0,100,458.10333
13229,9,"Denmark",101,2,0,0,0,100,.25138888
13230,9,"Denmark",101,2,0,0,0,0,
13231,9,"Denmark",101,2,0,0,0,0,
13232,9,"Denmark",101,2,0,0,0,100,2.97
13233,9,"Denmark",101,2,0,0,0,0,
13234,9,"Denmark",101,2,0,0,0,0,
13235,9,"Denmark",101,2,0,0,0,100,.15305555
13236,9,"Denmark",101,2,0,0,0,100,.11972222
13237,9,"Denmark",101,2,0,0,0,0,
13238,9,"Denmark",101,2,0,0,0,100,.95583332
13239,9,"Denmark",101,2,0,0,0,100,1.8872222
13240,9,"Denmark",101,2,1,0,0,100,69.821114
13241,9,"Denmark",101,2,1,0,0,100,21.953611
13242,9,"Denmark",101,2,1,0,0,100,336.48834
13243,9,"Denmark",101,2,1,0,0,0,
13244,9,"Denmark",101,2,1,0,0,100,.50444442
13245,9,"Denmark",101,2,1,0,0,0,
13246,9,"Denmark",101,2,1,0,0,100,.40444446
13247,9,"Denmark",101,2,1,0,0,100,.07
13248,9,"Denmark",101,2,1,0,0,0,
13249,9,"Denmark",101,2,1,0,0,100,3.3372223
13250,9,"Denmark",101,2,1,0,0,100,3.4711111
13251,9,"Denmark",101,2,1,0,0,100,.53777778
13252,9,"Denmark",101,2,1,0,0,100,.40444446
13253,9,"Denmark",101,2,1,0,0,100,3.5027778
13254,9,"Denmark",101,3,0,0,0,100,19.271667
13255,9,"Denmark",101,3,0,0,0,100,.11972222
13256,9,"Denmark",101,3,0,0,0,100,.22
13257,9,"Denmark",101,3,0,0,0,0,
13258,9,"Denmark",101,3,0,0,0,0,
13259,9,"Denmark",101,3,0,0,0,0,
13260,9,"Denmark",101,3,0,0,0,100,4.2386112
13261,9,"Denmark",101,3,0,0,0,0,
13262,9,"Denmark",101,3,0,0,0,100,1.0058334
13263,9,"Denmark",101,3,0,0,0,100,.205
13264,9,"Denmark",101,3,0,0,0,100,.086944446
13265,9,"Denmark",101,3,0,0,0,0,
13266,9,"Denmark",101,3,0,0,0,100,1.3044444
13267,9,"Denmark",101,3,0,0,0,0,
13268,9,"Denmark",101,3,0,0,0,100,.15305555
13269,9,"Denmark",101,3,0,0,0,100,.13805555
13270,9,"Denmark",101,3,1,0,0,0,
13271,9,"Denmark",101,3,1,0,0,100,.10361111
13272,9,"Denmark",101,3,1,0,0,100,.13638888
13273,9,"Denmark",101,3,1,0,0,100,1.6705556
13274,9,"Denmark",101,3,1,0,0,0,
13275,9,"Denmark",101,3,1,0,0,100,1131.3698
13276,9,"Denmark",101,3,1,0,0,100,.10333333
13277,9,"Denmark",101,3,1,0,0,0,
13278,9,"Denmark",101,3,1,0,0,100,.17277777
13279,9,"Denmark",101,3,1,0,0,100,.17055556
13280,9,"Denmark",101,3,1,0,0,100,.15361111
13281,9,"Denmark",101,3,1,0,0,100,10.603056
13282,9,"Denmark",101,3,1,0,0,100,.255
13283,9,"Denmark",101,3,1,0,0,100,6.2708335
13284,9,"Denmark",101,3,1,0,0,100,.58805555
13285,9,"Denmark",101,3,1,0,0,100,55.053612
13286,9,"Denmark",101,3,1,0,0,0,
13287,9,"Denmark",101,3,1,0,0,100,.32111111
13288,9,"Denmark",101,3,1,0,0,100,53.772221
13289,9,"Denmark",101,4,0,0,0,0,
13290,9,"Denmark",101,4,0,0,0,0,
13291,9,"Denmark",101,4,0,0,0,100,97.987778
13292,9,"Denmark",101,4,0,0,0,100,.12
13293,9,"Denmark",101,4,0,0,0,0,
13294,9,"Denmark",101,4,1,0,0,0,
13295,9,"Denmark",101,4,1,0,0,100,94.95472
13296,9,"Denmark",101,4,1,0,0,0,
13297,9,"Denmark",101,4,1,0,0,100,.80472225
13298,9,"Denmark",101,4,1,0,0,0,
13299,9,"Denmark",101,5,0,0,0,100,.31999999
13300,9,"Denmark",101,5,0,0,0,100,.13833334
13301,9,"Denmark",101,5,0,0,0,0,
13302,9,"Denmark",101,5,0,0,0,100,.088055559
13303,9,"Denmark",101,5,0,0,0,100,.15472223
13304,9,"Denmark",101,5,0,0,0,100,.75444442
13305,9,"Denmark",101,5,0,0,0,100,.6047222
13306,9,"Denmark",101,5,0,0,0,0,
13307,9,"Denmark",101,5,0,0,0,0,
13308,9,"Denmark",101,5,0,0,0,100,.25277779
13309,9,"Denmark",101,5,0,0,0,100,.20472223
13310,9,"Denmark",101,5,0,0,0,100,.36972222
13311,9,"Denmark",101,5,0,0,0,100,3.9030557
13312,9,"Denmark",101,5,0,0,0,100,.42166665
13313,9,"Denmark",101,5,0,0,0,100,.021944445
13314,9,"Denmark",101,5,0,0,0,100,1.3377777
13315,9,"Denmark",101,5,0,0,0,100,.23722222
13316,9,"Denmark",101,5,0,0,0,0,
13317,9,"Denmark",101,5,0,0,0,0,
13318,9,"Denmark",101,5,0,0,0,0,
13319,9,"Denmark",101,5,0,0,0,100,.35472223
13320,9,"Denmark",101,5,1,0,0,0,
13321,9,"Denmark",101,5,1,0,0,100,.22222222
13322,9,"Denmark",101,5,1,0,0,100,.1538889
13323,9,"Denmark",101,5,1,0,0,0,
13324,9,"Denmark",101,5,1,0,0,100,.31999999
13325,9,"Denmark",101,5,1,0,0,100,.12083333
13326,9,"Denmark",101,5,1,0,0,100,.20305556
13327,9,"Denmark",101,5,1,0,0,100,.20305556
13328,9,"Denmark",101,5,1,0,0,0,
13329,9,"Denmark",101,5,1,0,0,100,.33666667
13330,9,"Denmark",101,5,1,0,0,0,
13331,9,"Denmark",101,5,1,0,0,100,1.4213889
13332,9,"Denmark",101,5,1,0,0,0,
13333,9,"Denmark",101,5,1,0,0,100,.11972222
13334,9,"Denmark",101,5,1,0,0,100,.13666667
13335,9,"Denmark",101,5,1,0,0,100,.23666666
13336,9,"Denmark",101,5,1,0,0,100,.53666669
13337,9,"Denmark",101,5,1,0,0,100,.086666666
13338,9,"Denmark",101,5,1,0,0,100,.12222222
13339,9,"Denmark",101,5,1,0,0,0,
13340,9,"Denmark",101,5,1,0,0,100,115.65361
13341,9,"Denmark",101,5,1,0,0,100,.13833334
13342,9,"Denmark",151,1,0,0,0,100,.12111111
13343,9,"Denmark",151,1,0,0,0,0,
13344,9,"Denmark",151,1,0,0,0,100,.25333333
13345,9,"Denmark",151,1,0,0,0,100,.47166666
13346,9,"Denmark",151,1,0,0,0,0,
13347,9,"Denmark",151,1,0,0,0,100,22.838333
13348,9,"Denmark",151,1,0,0,0,100,.47
13349,9,"Denmark",151,1,1,0,0,100,.054722223
13350,9,"Denmark",151,1,1,0,0,100,.28749999
13351,9,"Denmark",151,1,1,0,0,100,.10472222
13352,9,"Denmark",151,1,1,0,0,100,3.2536111
13353,9,"Denmark",151,1,1,0,0,100,.13861111
13354,9,"Denmark",151,1,1,0,0,100,.28694445
13355,9,"Denmark",151,2,0,0,0,0,
13356,9,"Denmark",151,2,0,0,0,100,429.87
13357,9,"Denmark",151,2,0,0,0,100,.2863889
13358,9,"Denmark",151,2,0,0,0,100,1224.7034
13359,9,"Denmark",151,2,0,0,0,100,.1375
13360,9,"Denmark",151,2,0,0,0,0,
13361,9,"Denmark",151,2,0,0,0,0,
13362,9,"Denmark",151,2,0,0,0,100,.18861111
13363,9,"Denmark",151,2,1,0,0,100,80.069725
13364,9,"Denmark",151,2,1,0,0,100,.12055556
13365,9,"Denmark",151,2,1,0,0,100,.2211111
13366,9,"Denmark",151,2,1,0,0,100,.20277777
13367,9,"Denmark",151,2,1,0,0,100,.15472223
13368,9,"Denmark",151,2,1,0,0,100,.155
13369,9,"Denmark",151,2,1,0,0,100,.33805555
13370,9,"Denmark",151,2,1,0,0,100,.15333334
13371,9,"Denmark",151,3,0,0,0,0,
13372,9,"Denmark",151,3,0,0,0,0,
13373,9,"Denmark",151,3,0,0,0,100,.18666667
13374,9,"Denmark",151,3,0,0,0,0,
13375,9,"Denmark",151,3,0,0,0,0,
13376,9,"Denmark",151,3,1,0,0,100,.071666665
13377,9,"Denmark",151,3,1,0,0,100,.13777778
