"Data Source","World Development Indicators",

"Last Updated Date","2021-04-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Euro area","EMU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16973.9383663422","17931.9023149002","18507.8581526472","18742.1247458822","19555.4686957586","20402.7750999654","21028.2801375876","21909.085309176","22960.5222410277","23840.9642309551","25325.3240430394","26505.0080274808","27533.8273766187","27955.0591846232","29054.0995147471","30076.9201616976","32490.8724393878","34377.1101521218","35710.1625692799","34814.0785750663","35801.5419033141","37437.7684348642","37804.6927955632","38985.1386517301","39951.3383255843","41035.5535125116","43545.4886278461","45744.5616490923","49052.4289080401","50675.2457368586","",
"Eritrea","ERI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","813.963562633636","953.371200202922","1191.11414502069","1258.91299994635","1405.60625263886","1543.82947708527","1580.77582862793","1581.61324760531","1528.58166086177","1639.99765428626","1642.46055238761","1553.45492202128","1547.72586730985","1575.13894044576","1556.66229076469","1578.90477177256","1420.73966080822","1459.83008324081","1485.19843501387","1625.50615569996","","","","","","","","","",
"Spain","ESP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13652.550339765","14436.8003027352","14830.2063901308","14947.2729062427","15556.0337438273","16248.2992566801","16938.0311537172","17906.5181732263","19095.8498182234","19954.2902150512","21593.6489980843","22959.0994685548","24371.5988492666","25020.3082108896","26121.974566232","27606.9340516269","30679.1220185374","32430.1224559247","33263.2723985249","32116.0044695562","31706.8774006978","31867.9732396862","31720.1199986535","32434.0032017704","33525.7406299089","34903.1274779473","37286.2134326488","39655.150211071","42005.2533458565","43443.5833739784","",
"Estonia","EST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5790.90232413146","5943.13895049116","6456.6861541639","6866.3588646205","7966.22796821627","8438.0902896761","8419.57197726711","9437.80654804971","10326.3270127933","11670.3655638907","13123.8378110674","14522.4734639209","16624.9117480039","19307.4501937681","22164.748517714","22830.0896302879","20608.8957894538","21811.5118981424","24777.4689285257","26190.552660838","27642.584786115","29135.7051198125","29389.2553208368","31577.0688451249","33964.3141525902","37473.2547812386","39976.9554816851","",
"Ethiopia","ETH","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415.023581693704","384.603881727401","346.583606494656","387.325411215404","394.267687538301","413.219927606804","458.326230896739","466.471079499919","442.21947905073","458.305558071131","482.884422173038","519.271662262429","520.339279433264","503.972448871329","571.403684656384","640.658135231573","711.587030564819","792.353563597377","870.71527741384","928.625672372618","1028.32373569636","1134.78452182361","1213.59611566561","1283.5705569043","1513.70340603175","1657.344622083","1878.81195655235","2021.56104599467","2154.7546051196","2319.70737799741","",
"European Union","EUU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14792.3774621868","15461.7507231296","15926.6801811395","16169.620543949","16914.7170443733","17717.976059887","18307.9727249524","19062.736753684","19967.9041599987","20746.1670525629","22082.1918086481","23176.0202653866","24185.7227303615","24680.1191278103","25840.0322455275","26811.8102197955","29083.9129186643","30992.0775609979","32486.6833763322","31833.349672558","32886.8608738163","34472.4465059529","34935.7051748973","36084.756447565","37073.5570655757","38216.6762505723","40584.878717065","42799.1972931123","46046.238582421","47827.7290503739","",
"Fragile and conflict affected situations","FCS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1976.14982497561","2083.23299094073","2195.40842500277","2236.36046947611","2226.02631114002","2273.63659120838","2351.28359698483","2485.48737643486","2622.70516843675","2665.8229952632","2749.99543210947","2849.71657953019","2863.07574322539","2777.46465886664","3171.54723031672","3424.08195981508","3694.88379427605","3939.6615410498","4153.67716037092","4249.88626447258","4428.4581519382","4390.5307143521","4720.37020083484","4877.3264262108","4939.24679736088","4715.31839974339","4614.02756404621","4768.59181116842","4893.47193181479","4982.45880118916","",
"Finland","FIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18102.2957199232","17516.9398753655","17228.773329907","17435.653681189","18434.0870213453","19539.5334576893","20038.4808067195","21786.9099036934","23575.9949336352","24767.280673451","26796.3603423706","27807.7081100488","28605.1223159604","29021.5670530932","31175.8834703703","32051.7940038456","34409.0274886861","37792.4143812135","40083.6972699668","38000.2456254076","38986.2159635875","40916.8385790274","40873.0953326066","41493.1416470359","41757.4021894413","42497.7049785783","44934.4482077785","47644.4283783986","51318.3418366854","53159.1434717446","",
"Fiji","FJI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4200.87508241127","4186.44462532464","4487.70628214352","4626.66968791296","4897.40534408358","5060.22006830259","5338.51902036386","5255.16072517962","5333.46675118203","5841.7227281682","5836.73921691918","6062.23960102289","6344.80659846468","6520.71136256449","7035.78392787422","7272.43741380694","7573.55385677742","7634.12316985065","7777.69269157378","7653.43597497549","7914.08251679314","8263.06460156874","8839.47498912207","9536.26024764106","11346.8672628645","12412.4221818948","12632.0135318102","13429.3159184274","14183.56389614","14289.9605021771","",
"France","FRA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17608.918971726","18293.5537006922","18915.4160236226","19158.6389557725","19954.8048061873","20727.4266509009","21306.2506118642","22235.9761413558","23358.4997886689","24307.4987876484","26101.9688962674","27501.9346200141","28523.8857271382","28143.638094743","29036.3894396286","30498.5792943609","32425.1213270134","34079.9323363927","35095.2629574491","34703.595736532","35930.3132944488","37440.6386298685","37679.1217798605","39523.8539542181","40144.0268283679","40849.9973780501","42924.613626021","44755.3252758511","48136.2068705809","50996.0280839373","",
"Faroe Islands","FRO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1770.8139034468","1917.50893745484","1987.12188945234","2146.32631951558","2136.94730549125","2302.24593532066","2253.19740238393","2149.97567606775","2241.77022606639","2314.5269588069","2489.40443277427","2604.70532344382","2663.93309357938","2759.38852085777","2753.50459671882","2910.78935462368","3018.0003668395","3069.1685349963","3080.08007239967","3154.79213037793","3265.69265973801","3422.28968133032","3388.22435741455","3276.30053651064","3213.84731136233","3352.19836663999","3376.46217389772","3492.90856188658","3547.97511620341","","",
"Gabon","GAB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12395.6195707785","13231.6783744637","12764.4940384487","13223.8632515802","13643.6504777609","14249.3675706423","14657.8744264015","15374.1822059813","15692.9970907734","14147.012369984","13852.3390101064","14117.7550514267","13968.7683600753","14199.2358954734","14315.0350314701","14755.3810193023","14366.1071247943","15187.8176809643","14517.8285230668","14177.1464233153","14837.0718259198","15638.6914694995","15356.1915415561","15114.3691935162","15370.9761530686","14699.5662365533","14286.2537403689","15006.7640910411","15103.6090264939","15611.6486204056","",
"United Kingdom","GBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16991.5820953702","17318.7911697656","17736.4896401177","18564.2214959351","19639.8044462825","20504.4802998611","21826.0400583314","23034.325279864","23636.4452967548","24414.6853180808","26415.0086611935","27757.212366159","29068.5938574601","30263.9235621358","31967.2426184491","32668.2263161355","34756.5823012211","35591.1842452081","36660.1925635403","35022.0955438699","36371.392987807","37161.554131385","38311.8971996093","39970.9960678458","41265.9380854536","42506.7220622134","44166.9763874323","45955.3270123209","48690.7851734308","49930.1688846785","",
"Georgia","GEO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5730.90993143493","4641.83105310445","2595.75296128356","1864.29486255544","1732.54492779383","1884.35909929089","2212.64388986957","2568.64333030463","2745.29680473508","2924.39145534076","3104.5156688912","3377.0511264287","3650.85722628051","4157.87940245561","4545.2931220147","5169.06242553642","5860.35839090646","6810.19084568042","7132.20527273223","6986.00455079764","7564.06307014744","8360.29720703065","9826.05275341086","10611.7741169939","11575.547210705","12089.1694050447","12858.4834001898","13589.7073915159","14604.3844435456","15656.6039478208","",
"Ghana","GHA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1237.36248907886","1308.32931858655","1350.45398124362","1408.69334144934","1445.43004153929","1495.57509777773","1552.14336241976","1604.14940462698","1656.98837298131","1712.40943341258","1771.53600416149","1837.249430348","1903.14626963294","1989.76707833549","2104.81101901128","2241.2872300746","2394.93006117327","2500.80421841457","2711.87615813124","2792.96818103403","2973.83282049443","3379.48499790009","3781.86625632064","5259.61806897265","5454.14389253995","5117.33709503396","4890.01896330611","4996.63870607304","5320.97563352151","5652.15060759374","",
"Gibraltar","GIB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","882.888002448644","910.420427654036","935.695696331204","979.757499848661","1013.37976470821","1054.23573626123","1092.2637140448","1138.42635006493","1163.03044705388","1195.30350349163","1224.34170976428","1269.79629755635","1329.79989768144","1345.23977094421","1386.43745648417","1442.75831795447","1471.76322520929","1578.73696441439","1638.05218095085","1595.12888378158","1653.71819926085","1743.94710091875","1795.44831348016","1811.33434665775","1804.54214982762","1819.36361591164","2078.63976365888","2417.79918672692","2556.77368136728","2675.46157089664","",
"Gambia, The","GMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1557.05784400436","1597.73120063781","1632.13382652112","1666.96327748642","1653.2154507928","1650.91911782904","1666.09734167745","1723.91685538911","1749.54254107557","1830.71197101166","1913.78299217047","2004.73194932358","1908.2608251723","2011.81075525971","2142.75386886381","2091.55151398548","2078.64098540812","2134.5163613014","2244.50059502331","2341.67675797681","2434.8912487673","2215.7511092395","2199.78814290614","2121.48639167384","2027.03134851532","2066.85935860117","2068.74298831129","2072.6524500401","2210.63867300666","2321.23774758047","",
"Guinea-Bissau","GNB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1012.66747110841","1075.75123650062","1087.48282688397","1111.49256691772","1146.36977009614","1196.64679080975","1333.00320336314","1416.48711033273","1010.41328300396","1015.49163725388","1072.5133898922","1096.47615422821","1078.80471416803","1080.24097544356","1113.75747340092","1169.45391028791","1203.45181945339","1245.3995559475","1278.24675129507","1298.20039259676","1338.98456582755","1439.28988064393","1355.31525243304","1364.38526526016","1378.23265419054","1597.20885135332","1746.74980599346","1925.23773659951","1996.65957281183","2077.40166918098","",
"Equatorial Guinea","GNQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","653.931746978435","648.010974342546","864.284414820186","949.740069865097","1092.82804969554","1264.21789959101","2065.15464064925","5049.62735986237","6071.15900380934","7429.74141090269","8617.72085040366","13807.9357456742","16076.2795632404","17891.4757865652","24283.6950095467","27963.0651598316","29646.2108117061","33506.4068783564","38407.8796833546","37447.5078711509","32965.8995906495","34280.254893443","37570.6353966964","34766.0115782044","33696.1264123214","24042.4970922993","20458.8122673241","22551.083245578","20855.8113579151","19379.2424653675","",
"Greece","GRC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13279.472661608","13985.2519519611","14294.4925102095","14314.5774471661","14838.1724800489","15395.3113386265","16110.2041981863","17149.9466626989","18033.0723251667","18464.7320754725","19524.6802172826","20963.8427229272","22615.9356074635","23871.969989623","25439.3544311274","25577.5241052346","28510.9425374082","29284.6739561141","30856.0118395987","30381.4903146476","28172.1451926909","26141.3195540168","25284.4640898476","26097.8718575346","26838.4551682373","26895.3256508608","27826.1509404389","29233.7966332607","31467.072960927","32503.789920638","",
"Grenada","GRD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4729.1047156228","4950.14235564685","4983.43573433764","4947.35155571981","5080.54075950962","5248.08604468882","5541.9666284987","5887.29009196902","6623.69611418517","7154.03234948943","7641.54665529521","7620.28167651853","7977.14779472664","8862.53934735282","9012.57627606134","10495.5275035381","10354.2138386443","11255.8564211141","11554.3082084597","10838.224281864","10862.8674376857","11115.7069552334","11164.4387152213","11887.5776733366","13041.8161057843","14152.4175665278","15025.8216639411","16217.4998498411","17210.4790630662","17792.9086435426","",
"Greenland","GRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3378.43684683088","3524.38651815459","3681.21306921689","3817.79258904785","3956.82089384625","4136.96544104935","4234.34576045405","4390.57687468554","4552.88732322074","4683.99190826085","4842.2164822443","4943.64828164281","5097.52962931945","5208.76182517235","5401.53215639429","5633.13453947345","5993.15213993451","6414.10477958152","6624.49097485001","6585.0645015788","6728.2467257054","7025.67455437816","7320.15341718537","7446.58799148323","7758.49313511813","8194.44068126817","8221.74642722191","8317.36410115835","8654.26854760144","9019.69380356991","",
"Guam","GUM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3051.45741634309","3340.5190924931","3661.40404008845","4024.77249705244","4433.52392258501","4739.27854442258","5213.39059701576","5652.05577932333","5650.95167262703","5934.543266552","6008.17821048084","6292.64139554802","6468.19503147602","6543.55239996229","6819.33545776164","6890.6310394739","7461.51461379597","8211.50226215704","8514.24388099434","8878.2779820961","9331.9943126722","9987.43586069697","10479.6275980014","11023.1756865669","10951.6769709817","11198.3161779092","11296.7260370806","12005.358645387","12781.5799389731","13661.2802492827","",
"High income","HIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18016.2890817245","18792.1520951491","19544.4066581291","20140.7207261192","21109.4826783602","22011.5854311154","22978.495654571","24026.7394158131","24839.6755856942","25846.380656934","27482.3370688927","28394.1745099301","29333.2627006237","30332.5179691463","32049.3072827118","33630.3188518666","35828.7791435696","37622.3704055569","38630.0596008053","37644.5082385156","39054.9267068234","40674.4961241615","41804.3877949843","43169.4592040427","44323.0880123875","45092.6185760991","46399.300443858","48403.4068741672","51184.6486331566","52785.0842037426","",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18270.1473056059","19800.1134515286","21334.1050035379","22798.8703337711","24141.4046636815","24737.9745268511","25123.4502085665","26637.3194901684","25141.7451609687","25895.5518814737","28253.1495155125","28821.5983171796","29631.0284681137","31165.193239837","34518.3179318096","38056.6561784834","41697.0479147563","45195.0252052548","46773.8789387788","45872.5942089221","49185.2448335744","52277.4664432843","52234.5923178244","53691.8374784984","54781.6471649487","56408.936273748","57221.4137637583","59849.2481763342","62551.0585892232","62495.9599403015","",
"Honduras","HND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2052.1324555424","1993.46713844611","2102.49116155769","2228.49001388766","2217.37285230697","2336.58859273465","2355.47969310602","2435.42869637843","2479.60662446688","2427.91646361658","2591.33221428829","2648.81186162528","2720.27446244458","2824.60820298955","3006.69595517376","3210.34729531622","3443.76950608297","3671.33288452018","3816.83524756731","3674.23320945059","3778.4605610207","3928.26807500573","4032.58132276332","4142.23986815777","4452.58301911362","4823.38904401862","5147.24457804604","5561.9963118339","5810.4295077939","5981.45089204649","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1012.04784360166","1023.87012663904","1011.04066224503","1015.19842207706","1007.91039669725","1050.10366590355","1094.08622708946","1128.76878091524","1149.75308677151","1173.10184570683","1199.31853133683","1244.32593552947","1271.34653397514","1316.73591412042","1386.69885843315","1475.17722636274","1571.53143600575","1671.73914974113","1759.10956911033","1803.75802189834","1880.75499106462","1955.62389498617","2002.93966238637","2132.92185525565","2261.41783640841","2364.06033239131","2396.55417452748","2478.82392668619","2574.38699217743","2663.06809799657","",
"Croatia","HRV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7995.77825836883","8724.58852431421","9467.17832227136","9821.57394280535","9867.61342392976","10587.4260296888","11550.9880503741","12646.8276875904","13549.7944592345","14533.2541647915","15300.6124891502","17421.0070778564","19318.7211179991","20768.8121115103","20009.6278974678","19814.6019709618","20804.3888834311","21168.8512309248","21820.5205185603","22060.7411314836","23005.1011419416","24876.3096691701","26885.6584063112","29455.5832646874","31148.0007910082","",
"Haiti","HTI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2055.85991859798","2122.91518670092","2016.42619480818","1915.24546279695","1690.28404780411","1861.71493563065","1938.55931396117","1989.15369558378","2019.23505966354","2067.39204763672","2095.53603632019","2098.38970502132","2115.57322085714","2190.72658340595","2185.865838047","2297.84983611662","2370.1540561627","2528.65379628361","2600.30545177841","2742.47372894074","2628.27666498239","2805.72600539712","2762.43921249556","2872.18977757495","2897.2147945697","2903.35936031734","3025.7344010116","2980.96085581817","3065.20507847435","3034.01211008755","",
"Hungary","HUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8305.18867090795","8237.39388215201","8393.54654493987","8837.52206369099","9169.98510548931","9329.28754172332","9821.41823554161","10397.6813631166","10873.2478627727","11858.3344508621","13213.6356338754","14526.3882629125","15465.3653776334","16230.2606619991","17073.5514251442","18337.2051748","19041.0878871359","20696.7285678852","20689.0466371344","21716.6509050862","22999.8306052769","23206.2551155971","24498.6587673236","25642.5566762677","26777.4703988142","27911.664839193","29559.2144705633","32834.0393954427","34962.032489698","",
"IBRD only","IBD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2920.99327683594","3031.70918706376","3119.31047536175","3243.76814501421","3370.8592702512","3543.33645225162","3753.19978476903","3955.52644783914","3989.14949956589","4148.56054673581","4432.30418620206","4646.11212728967","4877.92380615849","5209.88885351594","5711.38894971613","6255.61027725619","6984.46919021354","7725.35228118468","8342.11361925914","8592.76952086718","9272.84300465657","9985.56883978589","10600.5776220613","11097.7029128275","11427.0136273238","11518.7083482674","11928.2716355373","12552.1157847238","13398.9948172238","14051.9490180605","",
"IDA & IBRD total","IBT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2609.60199082913","2702.26429359751","2773.89725721019","2871.88122228009","2970.84851553896","3113.11823483618","3287.55828598538","3450.97696909574","3478.66411201707","3607.24736063262","3838.48356966622","4016.01071457757","4207.23544764394","4478.39338208609","4890.93563935473","5337.3223868221","5926.49171395726","6523.03239539899","7012.27080709625","7212.41710210655","7747.80266516209","8303.96157980788","8776.50879664629","9175.9556521967","9447.5387588086","9522.12589071122","9822.89803494034","10300.4186746986","10954.5483174204","11447.6658551939","",
"IDA total","IDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1336.11103430021","1369.04979307047","1391.91968946749","1398.85449289727","1402.68694603655","1445.77904624944","1503.58591333852","1538.68104971514","1568.68533667714","1605.05382913744","1667.05196128748","1741.94970856255","1818.26656859264","1905.30437769643","2040.67296664316","2187.06879744652","2340.17588365173","2497.99679808027","2616.22953257006","2711.12650545535","2837.30815352579","2955.4307327699","3044.1270173784","3213.05948132172","3388.36672814569","3494.71127670923","3546.80868060145","3674.97947682213","3859.15499007805","3995.88992169788","",
"IDA blend","IDB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1977.4889610064","2034.58797220488","2094.76717785538","2085.80570048361","2098.67473808614","2139.12212687003","2219.97482838649","2244.39929723484","2273.48409407075","2304.15004531906","2388.41521820842","2485.72727354566","2626.28374092003","2752.48730366833","2971.86035470947","3176.17640513486","3383.4566010788","3585.84155769019","3709.00785465075","3848.35886622122","4005.67135962509","4172.34471827347","4248.76488147352","4415.8306128828","4623.89716815136","4690.76041317905","4676.96206280884","4786.71888683447","4987.53879083893","5080.11548595216","",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3082.08233923247","3347.89049958658","3585.52782603886","3845.20225069161","4156.64779061336","4522.29294997027","4891.43932586147","5134.50793867288","4447.17441033662","4484.06923194903","4743.94469427917","4956.36115114703","5190.36499035251","5465.26420237994","5816.18149269126","6254.61432701403","6708.57559394923","7229.53809500047","7710.66607489439","8021.7477627581","8505.74853486983","9095.73363343822","9713.87315806302","10067.422245003","10278.139920209","10247.206377812","10494.5604668313","10935.8417542919","11648.5426729456","12334.9172683236","",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1002.30165056028","1022.13239376809","1024.06496479116","1040.9348940977","1040.06287344466","1086.01238703531","1132.00206072015","1173.75096577449","1204.60907357108","1244.95691026663","1295.77086446236","1360.0054718969","1402.21952412703","1469.72807766805","1561.55582413159","1678.84228945905","1804.75772269765","1940.44942955592","2057.45374641523","2128.64913223793","2238.12610959405","2329.71409142367","2425.27547266776","2596.47943838694","2755.72902111056","2886.15253456693","2976.87892075389","3118.34097895427","3297.08958467442","3462.72535463327","",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201.66846242544","1230.0869482367","1300.77502845118","1367.63665965104","1461.18340214923","1574.31793823164","1691.80474525208","1757.5146754235","1852.81039349795","2009.21564692844","2095.64696100574","2206.44813765984","2287.62997299879","2472.10368983771","2695.8936418062","2953.1091903869","3237.29473255491","3525.3143778369","3650.94285875586","3912.41813721438","4236.7442364733","4493.66780352489","4861.14637077484","5057.21758085031","5233.86854281857","5464.85914051525","5839.8985890506","6185.99389258543","6655.06986000407","6996.55692650234","",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13726.3234941516","14381.4253805899","15097.5801252103","15792.2874243759","16990.7937684441","18921.0922612185","20454.977031555","22620.0472575313","25058.8500325113","26995.2614060442","30186.7833121639","32546.5279366825","35212.0946634924","36240.5837430751","38672.4006957992","40437.7746266407","44191.7292043969","46748.1583508292","44283.7300411709","41643.808836148","43331.5368883399","44855.3246749783","46256.5689354062","47897.2917958845","51067.9766083865","69037.5386886848","71928.9609593948","78051.520995538","86800.5774159093","89818.2172549684","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7217.41471582988","8194.61533818143","8457.46329756906","8609.70447955676","8536.72717366578","8791.0550547039","9286.32711236103","9365.50008626015","9550.77870037852","9646.54126681781","10309.0665605547","10485.2880765079","11283.104826356","12342.7285773373","13070.5591098846","13745.9200217655","14702.9584635275","16150.3347306643","16326.323640418","16433.2592542036","17388.8956143824","18008.8025229276","15950.1045340642","15273.8463115438","15235.7048371843","13588.4676012498","14011.5453075687","14535.8622264762","13800.0234652712","12937.4759795684","",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2674.30660582262","3525.57649404345","4565.27483336876","4697.69079148421","4749.59629208263","5205.85610167002","6223.71075899031","8228.60951111544","9519.04352276463","9576.60435368993","9718.37817603545","8924.10788085189","5912.05231391586","9121.18430563504","9597.28069678044","10683.4607769289","10937.0396197891","11865.4792089939","12109.3706142286","12697.8766911463","13495.205354596","15149.9011617102","15536.0592760053","14267.0356150368","10391.7777057846","9897.97756350175","10971.9700124802","10919.7726200908","11362.6914755367","",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21965.2697550039","22396.2072265476","21857.3525113691","22439.767486201","23541.1037334252","23932.5618461359","24755.0900360556","26903.873778347","28687.535568856","29523.1903040836","29719.3598977329","31775.6168292961","32524.0237582547","32621.877278079","35611.0068136197","37233.1982931023","39082.2147771724","41150.034843846","43318.3524829185","41927.6131414344","39610.3584099739","40767.2355145778","41926.3416054208","44157.5521129902","45714.7926490087","48841.2412117707","53030.7961999577","55274.1891219644","58945.2341945835","60257.5346309881","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15209.0368192052","15949.0664244451","16981.2286937397","17624.4430099814","18843.5815085567","19899.5882807266","20735.9049159894","21405.8802099534","22045.7011281546","22584.938528945","24930.140618189","24918.0478918174","25224.8787330321","23818.4335458821","25208.078986536","24831.4499182696","25685.9945557767","27482.4956540416","27433.0634966635","27486.8534583388","28825.1061963583","30539.9633731766","31693.917871933","34145.7126055594","34212.9444858096","35438.6080250641","37834.4381824037","39022.888023389","41469.5507734912","42894.4926800361","",
